frequency_mhz,flux_jy
1419.1973619931607,-2.6542875642895827
1419.198339032731,-1.7727749216800732
1419.199316072301,1.679720112013315
1419.2002931118711,-0.4421317535147495
1419.2012701514411,2.403684623902154
1419.2022471910113,-0.20795733850681727
1419.2032242305813,-0.41646047806493214
1419.2042012701515,0.7953475437639564
1419.2051783097215,-0.7300898087634756
1419.2061553492917,1.1570808000172936
1419.2071323888617,-0.12105461395762872
1419.208109428432,1.4789745761427404
1419.209086468002,1.0020223895529055
1419.2100635075722,0.6643591950451783
1419.2110405471421,-0.38864549705199974
1419.2120175867124,-0.2873602766984569
1419.2129946262824,-1.1884748111431163
1419.2139716658526,-1.4397281115712373
1419.2149487054226,1.6210252371764606
1419.2159257449928,0.3709610471666397
1419.2169027845628,-0.7459754962545975
1419.217879824133,-0.4683926209332889
1419.218856863703,1.123119189521548
1419.2198339032732,0.15444695628352353
1419.2208109428432,-0.6661562272236242
1419.2217879824134,-1.40250393793663
1419.2227650219834,1.1006372804785285
1419.2237420615536,0.13232907682940115
1419.2247191011236,-0.9036345816946731
1419.2256961406938,0.4807258641894005
1419.2266731802638,0.06586482426357627
1419.227650219834,0.059085832940411295
1419.228627259404,-0.002118166123524984
1419.2296042989742,0.371552908923284
1419.2305813385442,-1.0606252042597886
1419.2315583781144,-1.0540370261455532
1419.2325354176844,0.7348578166438973
1419.2335124572546,-0.9763500494113614
1419.2344894968246,-1.0652237673164786
1419.2354665363948,-0.6702737913561426
1419.2364435759648,0.8596835751536347
1419.237420615535,-1.9558257811662587
1419.238397655105,-0.47133693902599316
1419.2393746946752,1.123228482515321
1419.2403517342452,-1.6854959522703423
1419.2413287738154,-0.7389584514348614
1419.2423058133854,-2.1737486667460266
1419.2432828529556,-0.2793464322575712
1419.2442598925256,-1.01761195333891
1419.2452369320958,0.9872346630459264
1419.2462139716658,-0.03388500390223227
1419.247191011236,-2.048539034948969
1419.248168050806,2.1089030175820085
1419.2491450903763,-0.9763109198517124
1419.2501221299462,1.060270711508561
1419.2510991695165,0.15413123775549337
1419.2520762090865,1.7137077397071268
1419.2530532486567,0.8394665644410404
1419.2540302882267,0.16760112185399484
1419.2550073277969,0.006443640459156654
1419.2559843673669,-1.68018837418453
1419.256961406937,1.0258802103261702
1419.257938446507,-1.0358041766698851
1419.2589154860773,-0.4549173548523713
1419.2598925256473,0.6771808662691583
1419.2608695652175,1.2823462262385148
1419.2618466047875,1.5427734945106588
1419.2628236443577,2.2253840120524
1419.2638006839277,3.364154190828662
1419.264777723498,-0.3590008965327261
1419.265754763068,0.08512025582614768
1419.266731802638,-0.8428319680576242
1419.267708842208,-1.005717255379601
1419.2686858817783,1.0233865116230487
1419.2696629213483,0.26665776210231285
1419.2706399609185,-1.7374197744101652
1419.2716170004885,2.6097804747866875
1419.2725940400587,-1.4762124188814147
1419.2735710796287,-0.474753502559473
1419.274548119199,-0.6957980155295412
1419.275525158769,-0.7840111130715036
1419.2765021983391,0.8623963399358563
1419.2774792379091,0.2227583159778756
1419.2784562774793,0.0051893248015480835
1419.2794333170493,-1.4704866813005169
1419.2804103566195,0.43769431003840575
1419.2813873961895,1.364082778329792
1419.2823644357597,1.4694560169653654
1419.2833414753297,1.1929388713465252
1419.2843185149,-0.3053198356805078
1419.28529555447,-1.0427511206797289
1419.2862725940402,-1.5751379777376808
1419.2872496336101,0.5543180126187883
1419.2882266731804,0.782243909020107
1419.2892037127503,-1.9602519188706766
1419.2901807523206,-0.9583591832465065
1419.2911577918906,0.3447832601853251
1419.2921348314608,0.4789152030338935
1419.2931118710308,0.25528759781681865
1419.294088910601,-0.4180138235073835
1419.295065950171,-0.1355374517472282
1419.2960429897412,-1.0429183378131
1419.2970200293112,0.6694016000653726
1419.2979970688814,1.0215619796707471
1419.2989741084514,-1.3327514716136784
1419.2999511480216,2.401853139958465
1419.3009281875916,0.03819004132036319
1419.3019052271618,0.13795748929535148
1419.3028822667318,0.2812777310855467
1419.303859306302,-0.26372635349713297
1419.304836345872,-0.13870109984634865
1419.3058133854422,0.8374950696693435
1419.3067904250122,0.12765994780979398
1419.3077674645824,-0.37909153465568896
1419.3087445041524,-0.8150257176593053
1419.3097215437226,-1.3654594073553665
1419.3106985832926,1.0593710791556974
1419.3116756228628,-0.7986838358784961
1419.3126526624328,-0.00407803411789748
1419.313629702003,-0.20059407883236158
1419.314606741573,0.22316609340018886
1419.3155837811432,1.1139961225682595
1419.3165608207132,0.4702222855702325
1419.3175378602834,-1.7435358830897658
1419.3185148998534,0.8794388054897173
1419.3194919394236,1.8548662037445998
1419.3204689789936,0.3229818722133879
1419.3214460185638,0.7366225282095663
1419.3224230581338,1.4849879592366393
1419.323400097704,0.10442052541115436
1419.324377137274,-1.3169149929211947
1419.3253541768443,0.4322924949221907
1419.3263312164142,0.3688475222982164
1419.3273082559845,-0.1579658150193143
1419.3282852955545,0.2564684483503625
1419.3292623351247,0.11457088296623996
1419.3302393746947,-0.9318411132040222
1419.3312164142649,-0.12598828352757455
1419.3321934538349,0.2649530376413984
1419.333170493405,0.12110131264339451
1419.334147532975,-1.3557704725023279
1419.3351245725453,0.968294690761381
1419.3361016121153,-0.5867903578228206
1419.3370786516855,-0.07750253954301263
1419.3380556912555,-0.35251990385499066
1419.3390327308257,-0.6291948679178607
1419.3400097703957,0.23726406431779218
1419.340986809966,-0.8135034967148844
1419.341963849536,0.045129431574118514
1419.342940889106,0.22233778300052046
1419.343917928676,0.5704714316556274
1419.3448949682463,1.1028713676766302
1419.3458720078163,-0.46391376571668835
1419.3468490473865,-0.3285345903571945
1419.3478260869565,-0.8731112104297918
1419.3488031265267,-1.6084165743097691
1419.3497801660967,0.21897521336849843
1419.350757205667,0.8958914409482133
1419.351734245237,0.04680144207308573
1419.3527112848071,-0.17253172225825314
1419.3536883243771,0.26819507377432333
1419.3546653639473,1.998960007041287
1419.3556424035173,0.9631573020216627
1419.3566194430875,-0.6802465967170319
1419.3575964826575,-1.5581717673991347
1419.3585735222277,-0.4989771416944065
1419.3595505617977,-0.34519665890003104
1419.360527601368,-0.3655854706021999
1419.361504640938,-0.25434961348945867
1419.3624816805082,1.6763600690730887
1419.3634587200781,0.8911907939979987
1419.3644357596484,-0.2451665317734355
1419.3654127992183,1.183263284351573
1419.3663898387886,-0.027661777979202603
1419.3673668783586,-1.3583695182201012
1419.3683439179288,-0.4914413943574443
1419.3693209574988,1.7025592477819518
1419.370297997069,-0.14835884351722045
1419.371275036639,0.5292022633411372
1419.3722520762092,-0.592755029131046
1419.3732291157792,0.4297473264052754
1419.3742061553494,-0.9286883875808722
1419.3751831949194,-1.5473749786948408
1419.3761602344896,1.755790792894769
1419.3771372740596,0.7479422185576864
1419.3781143136298,0.3968305106120365
1419.3790913531998,-1.3269018397322943
1419.38006839277,-0.3446698698932154
1419.38104543234,0.4201426659103246
1419.3820224719102,1.623148355540174
1419.3829995114802,0.04713298360396593
1419.3839765510504,0.1646929628287786
1419.3849535906204,1.4348316501461476
1419.3859306301906,-1.4423692268595907
1419.3869076697606,-0.9673619280298003
1419.3878847093308,0.5420220697808491
1419.3888617489008,0.18344896307195335
1419.389838788471,0.15655261012024926
1419.390815828041,-0.7779533983180398
1419.3917928676112,0.44539031798620204
1419.3927699071812,0.02097096535383908
1419.3937469467514,-1.362870392430298
1419.3947239863214,-0.8847842361703795
1419.3957010258916,0.444859797317855
1419.3966780654616,0.43117379487421803
1419.3976551050318,-0.6607805331136402
1419.3986321446018,-0.5799527499157542
1419.399609184172,-0.5352219995270311
1419.400586223742,-0.3398211741626888
1419.4015632633123,1.1815254084905158
1419.4025403028822,-1.1269652756945505
1419.4035173424525,1.2146811125905785
1419.4044943820224,-1.092274293049842
1419.4054714215927,0.6871284068662881
1419.4064484611627,0.3977112162227164
1419.4074255007329,0.13015583242057413
1419.4084025403029,0.3579033759542501
1419.409379579873,0.8005210525328936
1419.410356619443,-0.8912714936447841
1419.4113336590133,0.77158903379395
1419.4123106985833,0.8701226229610801
1419.4132877381535,2.056769946720367
1419.4142647777235,0.638685004467371
1419.4152418172937,2.9705954457991814
1419.4162188568637,-1.050030662315843
1419.417195896434,0.9700607347277803
1419.4181729360039,-0.6246839724377459
1419.419149975574,-0.34444098212572927
1419.420127015144,0.1788600947759011
1419.4211040547143,-0.49311954026126104
1419.4220810942843,0.026019885557139587
1419.4230581338545,3.0571210271167373
1419.4240351734245,0.6348091696779901
1419.4250122129947,1.0532856740537648
1419.4259892525647,-0.5502991751008935
1419.426966292135,-1.469460487544472
1419.427943331705,-1.7798235902695947
1419.4289203712751,-0.32058644736031733
1419.4298974108451,-0.4092983395778416
1419.4308744504153,-1.1035674459453337
1419.4318514899853,-0.6090051526145248
1419.4328285295555,-2.09250070016034
1419.4338055691255,0.7109406617825296
1419.4347826086957,0.20479470716117776
1419.4357596482657,-0.08890841968672093
1419.436736687836,0.17214979307324035
1419.437713727406,1.2167508474592936
1419.4386907669762,1.5947672416539862
1419.4396678065461,-0.5708095104232944
1419.4406448461164,-0.12981464577497667
1419.4416218856863,-2.595228206975889
1419.4425989252566,-1.0307898655184478
1419.4435759648266,0.22024404016038823
1419.4445530043968,-1.2348131695139206
1419.4455300439668,-0.8224908944748478
1419.446507083537,1.3932259295069669
1419.447484123107,0.1112129951647687
1419.4484611626772,0.5791281794151709
1419.4494382022472,2.132972633990978
1419.4504152418174,0.6333350343329315
1419.4513922813874,-1.1517632963743363
1419.4523693209576,0.6007222969153883
1419.4533463605276,-0.6508898384335527
1419.4543234000978,-0.18894654457900378
1419.4553004396678,-2.1430169498619533
1419.456277479238,1.5155144673664678
1419.457254518808,-0.31277630378848664
1419.4582315583782,-0.6306404722111807
1419.4592085979482,0.15473784605908686
1419.4601856375184,0.32448426513551326
1419.4611626770884,-1.459963329724236
1419.4621397166586,-2.1343562004660455
1419.4631167562286,-0.34149958551714316
1419.4640937957988,-0.3045728197203994
1419.4650708353688,0.7136563448045752
1419.466047874939,-0.39221761406829975
1419.467024914509,-0.4753846654136147
1419.4680019540792,1.120338304078809
1419.4689789936492,-0.5351645200258911
1419.4699560332194,-0.8150662257656154
1419.4709330727894,-2.078232304080234
1419.4719101123596,0.2481053074640396
1419.4728871519296,0.5583497510208204
1419.4738641914998,-1.6096975950466725
1419.4748412310698,-0.09267593922175857
1419.47581827064,0.8162583189109925
1419.47679531021,1.9605714602179072
1419.4777723497803,-0.13216801443903026
1419.4787493893502,2.0357207839166493
1419.4797264289205,-1.2019103233840933
1419.4807034684904,-1.5136715824752272
1419.4816805080607,0.1171137765999303
1419.4826575476307,1.1060092008239952
1419.4836345872009,-0.3771972126902209
1419.4846116267709,0.8567446369846168
1419.485588666341,0.41546718045214054
1419.486565705911,-0.6748968797119471
1419.4875427454813,0.40094487224426517
1419.4885197850513,-1.9070299042514485
1419.4894968246215,0.9850686873543826
1419.4904738641915,-1.027266595087495
1419.4914509037617,0.3520020003147063
1419.4924279433317,2.385346360261494
1419.493404982902,0.3989437371447654
1419.4943820224719,-1.4413273070919683
1419.495359062042,0.629936244078963
1419.496336101612,1.4646145633136258
1419.4973131411823,-1.7988694455750895
1419.4982901807523,-0.644291349329406
1419.4992672203225,-1.2880291662323553
1419.5002442598925,-0.6946888269296255
1419.5012212994627,0.6107390714649407
1419.5021983390327,1.1033237953097688
1419.503175378603,-1.5387083996345607
1419.504152418173,0.5396577946196979
1419.5051294577431,-1.7227258722326297
1419.506106497313,0.3699927562254328
1419.5070835368833,-0.9191343144063967
1419.5080605764533,0.1189313074349136
1419.5090376160235,0.2319928619575747
1419.5100146555935,0.19803706522722503
1419.5109916951637,-0.40569029588439537
1419.5119687347337,-0.9902033895168961
1419.512945774304,0.6044071111744201
1419.513922813874,-0.40572754536964584
1419.5148998534441,-0.305039827231706
1419.5158768930141,0.9347500634744509
1419.5168539325844,0.9554361101675707
1419.5178309721543,-0.8357367713403252
1419.5188080117246,0.5657176750743091
1419.5197850512945,-0.40623067107233135
1419.5207620908648,-1.175463478174047
1419.5217391304348,1.2355392391006301
1419.522716170005,-0.6567246543563792
1419.523693209575,0.17408418456639738
1419.5246702491452,1.8586464548635844
1419.5256472887152,0.01781435554449589
1419.5266243282854,0.7186861107448498
1419.5276013678554,-0.22218535875939666
1419.5285784074256,-0.09177794028837591
1419.5295554469956,0.06081880068561251
1419.5305324865658,2.0358980512882496
1419.5315095261358,0.7649988667794002
1419.532486565706,-0.2900702980239048
1419.533463605276,-0.3083492731324837
1419.5344406448462,-1.3840568772380584
1419.5354176844162,-0.9948195303575122
1419.5363947239864,0.3873919252271796
1419.5373717635564,1.1529072838179968
1419.5383488031266,-1.8350356943205772
1419.5393258426966,1.0189381495468235
1419.5403028822668,0.6126132921982002
1419.5412799218368,0.6587703384517997
1419.542256961407,-1.283269700339902
1419.543234000977,-0.8538095497690139
1419.5442110405472,1.8406374764721343
1419.5451880801172,0.78795995505062
1419.5461651196874,0.737651930489502
1419.5471421592574,-0.40346390900386286
1419.5481191988276,2.4550278402245262
1419.5490962383976,0.5947531093739307
1419.5500732779678,0.12617590267764936
1419.5510503175378,-0.9324175088613603
1419.552027357108,0.17540517374235357
1419.553004396678,-1.0718026192917929
1419.5539814362483,-0.6754269025286983
1419.5549584758182,0.20851401661586216
1419.5559355153885,0.22486055794213622
1419.5569125549584,-1.1955752059705365
1419.5578895945287,0.6831585872606484
1419.5588666340986,1.4906189720173075
1419.5598436736689,-0.2784507827840376
1419.5608207132389,1.1305436926781058
1419.561797752809,-0.24114404271833453
1419.562774792379,0.4813031643830301
1419.5637518319493,-1.2520676766948324
1419.5647288715193,-1.3684189382997887
1419.5657059110895,0.8861570715445015
1419.5666829506595,0.5543448840442289
1419.5676599902297,-0.7205387971172701
1419.5686370297997,0.5520004078113784
1419.56961406937,1.1821421643400791
1419.5705911089399,-0.6575438317706134
1419.57156814851,-0.1648499649423827
1419.57254518808,-1.2530344088404761
1419.5735222276503,1.0955558632500086
1419.5744992672203,3.3209064549224743
1419.5754763067905,-0.05326769906710349
1419.5764533463605,0.9398755946323921
1419.5774303859307,-2.136962308302385
1419.5784074255007,0.49275782491186476
1419.579384465071,-3.5510298469715127
1419.580361504641,0.34565542989414444
1419.5813385442111,-0.8462886303039457
1419.582315583781,-0.8530653225889684
1419.5832926233513,0.6477606933243486
1419.5842696629213,0.8805241845743885
1419.5852467024915,-0.11390082832744734
1419.5862237420615,0.7393866994177611
1419.5872007816317,-0.18650328397107863
1419.5881778212017,-0.03407712627342658
1419.589154860772,1.409917244838233
1419.590131900342,1.3523375962690862
1419.5911089399121,2.0056117461205405
1419.5920859794821,0.705509192039305
1419.5930630190524,1.0064080832848004
1419.5940400586223,0.5152689955659648
1419.5950170981926,1.9523405533668718
1419.5959941377625,-0.589460174035497
1419.5969711773328,0.28228322806954376
1419.5979482169028,-1.7012371455739193
1419.598925256473,0.14070161263910838
1419.599902296043,0.8766077449339252
1419.6008793356132,-0.4910840471221523
1419.6018563751832,0.039753727115618594
1419.6028334147534,-0.4573803900479083
1419.6038104543234,2.548959300699945
1419.6047874938936,0.013919393630406049
1419.6057645334636,-1.2863101883720858
1419.6067415730338,-1.47458831238103
1419.6077186126038,0.00653027722882599
1419.608695652174,0.5597226861642743
1419.609672691744,-1.8362182254664345
1419.6106497313142,0.5916207265370759
1419.6116267708842,-1.7557563001655259
1419.6126038104544,-1.4054144413274168
1419.6135808500244,1.005933916439047
1419.6145578895946,0.11419347414114618
1419.6155349291646,0.32167656338721756
1419.6165119687348,-0.538768232496644
1419.6174890083048,0.38025051332167276
1419.618466047875,1.8240708295197572
1419.619443087445,2.0304224122336816
1419.6204201270152,2.5029660898822175
1419.6213971665852,-0.8717536475964967
1419.6223742061554,0.3061959854710227
1419.6233512457254,-0.23744421797735155
1419.6243282852956,0.2857601327927897
1419.6253053248656,-0.7583372043989411
1419.6262823644358,-0.8692710381346073
1419.6272594040058,-0.8396820150004802
1419.628236443576,0.5313273442168228
1419.629213483146,0.4005038015476671
1419.6301905227162,-0.6485027127761146
1419.6311675622862,-0.9033386252362671
1419.6321446018565,0.27169958977298286
1419.6331216414264,-0.8727926186918282
1419.6340986809967,-2.0791746890870346
1419.6350757205666,-0.24018340382779158
1419.6360527601369,-0.3858155761541082
1419.6370297997069,-0.400323799887851
1419.638006839277,0.5438829632267176
1419.638983878847,-0.3086441509159884
1419.6399609184173,-2.3766445562470424
1419.6409379579873,-2.1076754828954445
1419.6419149975575,-1.455070172559869
1419.6428920371275,-1.3808734701797925
1419.6438690766977,-2.2782983607156235
1419.6448461162677,-0.3857104752054169
1419.645823155838,0.14493743161082392
1419.6468001954079,0.6804281198880682
1419.647777234978,-0.3928858523933487
1419.648754274548,-0.043465137043448815
1419.6497313141183,-0.6563520463927046
1419.6507083536883,0.5728660104896157
1419.6516853932585,-0.40045901135020895
1419.6526624328285,0.2706011595980243
1419.6536394723987,-0.7056299720007804
1419.6546165119687,0.7071444353377886
1419.655593551539,0.041694315966584884
1419.656570591109,-0.4016713133615676
1419.6575476306791,0.5213877155765686
1419.658524670249,-0.937113974305712
1419.6595017098193,0.3758087292200204
1419.6604787493893,0.8178060535031131
1419.6614557889595,0.07046295162349232
1419.6624328285295,1.8554489415040059
1419.6634098680997,-0.37661399264562095
1419.6643869076697,0.02351770090975748
1419.66536394724,-1.2039546633002132
1419.66634098681,-0.10687381165194977
1419.6673180263801,-0.2753487858645103
1419.6682950659501,0.0820673552720214
1419.6692721055203,-0.6803638993310935
1419.6702491450903,0.7781600632588844
1419.6712261846606,-1.0993027465763765
1419.6722032242305,-1.5337666594042136
1419.6731802638008,0.8144871158577932
1419.6741573033707,0.4293255710289311
1419.675134342941,-0.1899550009261757
1419.676111382511,1.8755192477175944
1419.6770884220812,0.3083611223046583
1419.6780654616512,0.29569134613229553
1419.6790425012214,-0.9239835633109912
1419.6800195407914,-1.6035815271245213
1419.6809965803616,-0.125886331917182
1419.6819736199316,0.1834370821460325
1419.6829506595018,1.0634894382926774
1419.6839276990718,0.5148829123107326
1419.684904738642,1.8320427497638707
1419.685881778212,-1.3436547584656147
1419.6868588177822,0.06805259687420834
1419.6878358573522,-0.9831245158542407
1419.6888128969224,0.11047555983999319
1419.6897899364924,-0.7043601963889702
1419.6907669760626,-0.5716572700042495
1419.6917440156326,1.2094828843218626
1419.6927210552028,1.2382306276382236
1419.6936980947728,-0.021788390232288044
1419.694675134343,0.6656685369356876
1419.695652173913,-0.143800438100379
1419.6966292134832,-1.2149130212357737
1419.6976062530532,2.0233873933142106
1419.6985832926234,1.260111028396524
1419.6995603321934,1.0474753582896394
1419.7005373717636,1.0620908610167148
1419.7015144113336,0.8483884011441647
1419.7024914509038,-0.020805072977223348
1419.7034684904738,1.227068830367968
1419.704445530044,0.23900881661548903
1419.705422569614,-0.026156858491564766
1419.7063996091842,-0.44888609615192276
1419.7073766487542,-0.4800254510435122
1419.7083536883245,-0.19319412969284447
1419.7093307278944,1.5265149228533994
1419.7103077674647,-0.36036950994547945
1419.7112848070346,-1.3569064975379312
1419.7122618466049,0.377973353537252
1419.7132388861748,-0.01312793809638182
1419.714215925745,1.2194461631097133
1419.715192965315,0.40422512931891297
1419.7161700048853,-0.1588345558521849
1419.7171470444553,-0.88712809910366
1419.7181240840255,-0.34071401583722893
1419.7191011235955,-1.577913945330864
1419.7200781631657,-1.2283807127201294
1419.7210552027357,1.3204343227006432
1419.7220322423059,-1.4915038809043522
1419.7230092818759,2.3845541636378096
1419.723986321446,-0.4382717547422059
1419.724963361016,1.3391522944336884
1419.7259404005863,-0.04244173945888299
1419.7269174401563,-0.7274321128843302
1419.7278944797265,-0.3160926891281238
1419.7288715192965,-0.03855194776787826
1419.7298485588667,0.3502873860520806
1419.7308255984367,-0.1318091585034646
1419.731802638007,-0.9243184033047054
1419.732779677577,0.18123455694569804
1419.7337567171471,-0.6141695129851115
1419.734733756717,0.09141809379991318
1419.7357107962873,0.2013756629902615
1419.7366878358573,-0.21901497397958333
1419.7376648754275,0.08138549934308283
1419.7386419149975,0.767797340864992
1419.7396189545677,0.580791158139204
1419.7405959941377,0.039805551361609105
1419.741573033708,0.09521999764322284
1419.742550073278,-1.5799315124963862
1419.7435271128481,-0.9824013101613578
1419.7445041524181,-0.8883860615825669
1419.7454811919883,0.01221300345517141
1419.7464582315583,-0.7960325894955971
1419.7474352711286,-1.557625842797529
1419.7484123106985,-1.7395667986195533
1419.7493893502688,-0.2843436348648502
1419.7503663898387,2.3277776925050873
1419.751343429409,1.974690848556676
